Insertion Threads, Removal Threads, Replacement Threads,,,,
67317158, add, started,613, , , [ 4 9 12 42 51 52 54 90 111 115 129 138 144 147 156 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 712 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67334888, add, started,554, , , [ 4 9 12 42 51 52 54 90 111 115 129 138 144 147 156 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67357923, replace, started,554,5540, , [ 4 9 12 42 51 52 54 90 111 115 129 138 144 147 156 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67364303, remove, started,554, , , [ 4 9 12 42 51 52 54 90 111 115 129 138 144 147 156 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67393637, remove, started,554, , , [ 4 9 12 42 51 52 54 90 111 115 129 138 144 147 156 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67432949, replace, started,554,5540, , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67439955, add, finished,574, , true, [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67446254, add, started,712, , , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67458247, replace, started,712,7120, , [ 4 51 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 292 305 307 308 310 312 319 328 332 344 346 355 356 370 377 379 396 430 431 434 439 445 464 471 472 474 481 484 485 513 516 519 524 525 540 554 570 574 577 581 591 596 603 641 651 668 695 740 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4850 5130 5190 5240 5250 5540 5700 6030 6410 6680 7400 ] 
67478932, replace, started,712,7120, , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67481703, remove, started,712, , , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67498984, remove, started,712, , , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 438 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67551760, remove, started,712, , , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67552000, replace, started,712,7120, , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67664157, replace, started,712,7120, , [ 4 12 42 51 52 54 90 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67698735, replace, started,712,7120, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67753283, add, started,355, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 381 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67800502, add, started,719, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67830272, remove, started,719, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67832592, add, started,381, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 900 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67837018, replace, started,381,3810, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 704 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67843475, remove, started,381, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67843833, replace, started,381,3810, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 662 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67846616, remove, started,381, , , [ 4 51 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 292 305 307 308 310 312 319 328 332 344 346 355 356 370 377 379 396 430 431 434 439 445 464 471 472 474 481 484 485 513 516 519 524 525 540 554 570 574 577 581 591 596 603 641 651 668 695 740 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4850 5130 5190 5240 5250 5540 5700 6030 6410 6680 7400 ] 
67848683, remove, started,381, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 416 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4160 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67850181, remove, started,381, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67851604, add, started,416, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67851850, replace, started,416,4160, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67852396, remove, started,416, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67854695, replace, started,416,4160, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67854970, remove, started,416, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 339 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67975165, replace, started,416,4160, , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
67976026, remove, started,416, , , [ 4 12 42 51 52 54 111 115 129 138 144 147 169 174 176 180 181 182 183 199 205 219 241 242 246 250 259 267 270 271 283 287 290 292 305 307 308 310 312 319 328 332 344 346 355 356 370 377 379 396 410 417 430 431 434 439 445 464 469 471 472 474 481 484 485 502 513 516 519 524 525 526 540 554 570 574 577 581 591 596 603 641 651 668 695 740 960 1010 1110 1440 1690 1760 1810 1830 1990 2460 2500 2700 2870 2920 3070 3080 3440 3460 3550 3560 3700 3770 3960 4310 4340 4690 4850 5020 5130 5190 5240 5250 5540 5700 6030 6410 6680 7040 7120 7400 ] 
